textID,text,selected_text,sentiment
e58a49fd1c,I love you stradman but this is like the 1000000 time you have click baited me bro,I love you stradman but this is like the 1000000 time you have click baited me bro,positive
6528f1f97f,leave the poor guy alone,leave the poor guy alone,negative
4eb5926bde,Sell the egg,Sell the egg,negative
424a4b4f31,As soon as he picks the 11 year old Canadian up at the airport . The video is done for me,As soon as he picks the 11 year old Canadian up at the airport . The video is done for me,neutral
06ab845d5c,i bet that envelope has the cheque for a Turbo S (maybe),i bet that envelope has the cheque for a Turbo S (maybe),neutral
d50d455714,*InvestiGATE with STRAD*  solving the neighbourhood crimes feat. Sophia ..... (produced in co-operation with SimpliSafe Security)  😄,*InvestiGATE with STRAD*  solving the neighbourhood crimes feat. Sophia ..... (produced in co-operation with SimpliSafe Security)  😄,neutral
7a1b9bf74f,Why the hell is your mailbox so far lol,Why the hell is your mailbox so far lol,neutral
9bb1de4906,No need for the click bait,No need for the click bait,neutral
9dd96a6181,You content aint the same anymore,You content aint the same anymore,neutral
204748ebd7,that hit and run has to be the funniest thing ive ever seen.,that hit and run has to be the funniest thing ive ever seen.,negative
388ccd7e14,Get a 992 GT3RS,Get a 992 GT3RS,neutral
4bf0a56696,When is the weeding ?,When is the weeding ?,neutral
221513a266,Those sleeve type concrete anchors are garbage.,Those sleeve type concrete anchors are garbage.,neutral
6cacae8cc5,"""Fedrill"" 😂","""Fedrill"" 😂",neutral
f506111ae5,Please do not sell the egg 👍🏾,Please do not sell the egg 👍🏾,negative
5d7e721512,"Fiiiinalllyyy he is going back out on the road. Nothing against the house videos, but dude has not traveled much lately","Fiiiinalllyyy he is going back out on the road. Nothing against the house videos, but dude has not traveled much lately",negative
88f1162e30,Those are not the bolts they're  the anchors that go into the concrete to screw the bolt into.,Those are not the bolts they're  the anchors that go into the concrete to screw the bolt into.,neutral
561cc5eb4b,"Like this comment if you believe strad should keep the house, sell the egg and marry sophia. EVERYONE KNOWS IS STRAD AND WE WANT IT TO HAPPEN!!!!!","Like this comment if you believe strad should keep the house, sell the egg and marry sophia. EVERYONE KNOWS IS STRAD AND WE WANT IT TO HAPPEN!!!!!",positive
8abeebc831,I’m actually getting tired of the clickbait bro,I’m actually getting tired of the clickbait bro,negative
d368ae289e,Gt3rs,Gt3rs,neutral
bcb437400d,Don't sell the house,Don't sell the house,negative
08198eeadb,STRAD. SHUT UP,STRAD. SHUT UP,neutral
86ea154a9c,"James be honest, you want to move to Scottsdale Arizona we’re it never gets below 50*","James be honest, you want to move to Scottsdale Arizona we’re it never gets below 50*",neutral
cfaa7e16b6,ESPADA FUGLY,ESPADA FUGLY,neutral
32b4c95529,Keep the 812 that color.  It looks perfect!,Keep the 812 that color.  It looks perfect!,positive
62f8319181,The way you say federal is a federal crime. Fedra whaaaat??,The way you say federal is a federal crime. Fedra whaaaat??,neutral
e85401dde1,HEY JAMES DOES YOUR FRIEND WITH THE EXTREMELY LONG BEARD HAVE A YOUTUBE CHANNEL? AND I LOVE YOUR VIDEOS TO 💜💜,HEY JAMES DOES YOUR FRIEND WITH THE EXTREMELY LONG BEARD HAVE A YOUTUBE CHANNEL? AND I LOVE YOUR VIDEOS TO 💜💜,neutral
3e573a5325,lol I love you Strad but the way you say federal is funny . It’s like you pronounce it all in one syllable. Instead fed er all you say fedral lol,lol I love you Strad but the way you say federal is funny . It’s like you pronounce it all in one syllable. Instead fed er all you say fedral lol,positive
13400f0ac9,You should get a Porsche 718 cayman gt4,You should get a Porsche 718 cayman gt4,neutral
c4ca43e63a,"She makes James so happy, I genuinely hope their relationship thrives","She makes James so happy, I genuinely hope their relationship thrives",positive
672674932a,"Sell the agera HH for a CCX being the “cheaper” option, keep the house and finish up areas that need to be finished, marry Sophia, and maybe get a car alongside the CCX?","Sell the agera HH for a CCX being the “cheaper” option, keep the house and finish up areas that need to be finished, marry Sophia, and maybe get a car alongside the CCX?",negative
7e4de539e3,My name in the title,My name in the title,neutral
8ca673e885,"Sell the agera HH and get a “cheaper” hypercar being a Koenigsegg CCX  that way you can mod it in terms of putting an aftermarket exhaust on it and other stuff like that plus selling the agera HH for a CCX would free up cash to finish your house up in areas that need it and you’d still be a part of the ghost squadron. Also I’m pretty sure the CCX has a manual option as well so that would be cool having a manual Koenigsegg on the channel, and by “cheaper” I mean the CCX is $1.2 mil compared to the $3.5mil price tag of the agera HH.","Sell the agera HH and get a “cheaper” hypercar being a Koenigsegg CCX  that way you can mod it in terms of putting an aftermarket exhaust on it and other stuff like that plus selling the agera HH for a CCX would free up cash to finish your house up in areas that need it and you’d still be a part of the ghost squadron. Also I’m pretty sure the CCX has a manual option as well so that would be cool having a manual Koenigsegg on the channel, and by “cheaper” I mean the CCX is $1.2 mil compared to the $3.5mil price tag of the agera HH.",positive
34ba0d02fb,Sofia is soooo fine. You are a lucky guy,Sofia is soooo fine. You are a lucky guy,positive
4b8cef409e,Keep the egg bro,Keep the egg bro,neutral
33a056ab55,Countach is the blueprint for every Lambo that came after- Please! Mr Self Described Lambo Fan Boy- keep the Countach! No Lambo collection is complete without one!,Countach is the blueprint for every Lambo that came after- Please! Mr Self Described Lambo Fan Boy- keep the Countach! No Lambo collection is complete without one!,positive
07f89c6af1,SELL 🥚 SELL 🥚SELL 🥚SELL 🥚 Marry Sophia & Live in House,SELL 🥚 SELL 🥚SELL 🥚SELL 🥚 Marry Sophia & Live in House,neutral
ec7a1aa0eb,Sell that Egg 🥚,Sell that Egg 🥚,neutral
5c99fea942,#SELLTHEEGG,#SELLTHEEGG,neutral
ccc50a6aca,991 turbo s. GT3's are everywhere it feels like,991 turbo s. GT3's are everywhere it feels like,negative
6eced23b05,I love your channel show me but you’re making a big deal out of your road. I live in the Garland Texas area. There’s paddles in every other section of concrete that has been laid. Just be lucky your stuff actually getsfixed and stays fixed. is it just the temporary patch hole and then it just goes right back to being a pothole again!!!,I love your channel show me but you’re making a big deal out of your road. I live in the Garland Texas area. There’s paddles in every other section of concrete that has been laid. Just be lucky your stuff actually getsfixed and stays fixed. is it just the temporary patch hole and then it just goes right back to being a pothole again!!!,neutral
03ea794783,Sell the egg bro,Sell the egg bro,neutral
78490eafc6,Tbh this video should have been sponsored by simple safe 🤣,Tbh this video should have been sponsored by simple safe 🤣,positive
cc0df46b78,Also a felony charge for the hit and run run 😂,Also a felony charge for the hit and run run 😂,negative
e22c6849d8,SELL THE EGG!!!!!!!!!!!!!,SELL THE EGG!!!!!!!!!!!!!,negative
7e5475f8dd,"James: Complains about the house being so expensive   Also James: ""I should have gotten a heated driveway"" 😂😂","James: Complains about the house being so expensive   Also James: ""I should have gotten a heated driveway"" 😂😂",negative
a6c81c4f59,"Sell as many as lamborghini's and save house if you are still adamant about keeping Koenigsegg, I'm happy you are finally getting rid of countach, car was sitting in garage and it's better to turn it into cash, sell Aventadors pink one next","Sell as many as lamborghini's and save house if you are still adamant about keeping Koenigsegg, I'm happy you are finally getting rid of countach, car was sitting in garage and it's better to turn it into cash, sell Aventadors pink one next",positive
703fab33e0,"SELL THAT EGG!!! OR KOENIGG WHATEVER! SELL IT, THROW IT AWAY!","SELL THAT EGG!!! OR KOENIGG WHATEVER! SELL IT, THROW IT AWAY!",neutral
e4e2d6c063,a 992 RS would be an insane add on to the collection,a 992 RS would be an insane add on to the collection,negative
e6916a28f4,buy 992 GT3RS!!,buy 992 GT3RS!!,neutral
4eb5926bde,Sell the egg,Sell the egg,negative
c40d1bfcc9,SELL THE EGG!!!,SELL THE EGG!!!,negative
47797c0150,Here’s an idea: classic American cars bro! I love your dad’s truck. I also think it’d be awesome to see some classic American muscle added to your collection…60’s or 70’s!!!,Here’s an idea: classic American cars bro! I love your dad’s truck. I also think it’d be awesome to see some classic American muscle added to your collection…60’s or 70’s!!!,positive
8732b1d74f,James!!!!! Sell the Koenigsegg!!!!!,James!!!!! Sell the Koenigsegg!!!!!,neutral
42e177e702,There’s no egg content so might as well sell it,There’s no egg content so might as well sell it,negative
b5e4be6be1,No one saying anything about how strad pronounces federal as fedrull 💀😂,No one saying anything about how strad pronounces federal as fedrull 💀😂,neutral
